path,sentence
1_Mose_5_3.wav,Sɛdeɛ Adam asefoɔ nnidisoɔ teɛ nie
1_Mose_5_4.wav,Ɛberɛ a Onyankopɔn nwonoo onipa no
1_Mose_5_5.wav,ɔnwonoo no sɛ
1_Mose_5_6.wav, ɔno ara ne sɛso
1_Mose_5_7.wav,Ɔbɔɔ ɔbaa ne ɔbarima
1_Mose_5_8.wav,na ɔhyiraa wɔn
1_Mose_5_9.wav,Ɔbɔɔ wɔn wieeɛ no
1_Mose_5_10.wav,ɔtoo wɔn edin onipa
1_Mose_5_11.wav,Adam dii mfeɛ ɔha aduasa no
1_Mose_5_12.wav,ɔwoo ɔbabarima
1_Mose_5_13.wav,sɛ ɔnoa ne bɔbea
1_Mose_5_14.wav,ne ne sɛso
1_Mose_5_15.wav,Ɔtoo no edin Set
1_Mose_5_16.wav,Ɔwoo Set no
1_Mose_5_17.wav,Adam tenaa ase mfeɛ aha nwɔtwe a
1_Mose_5_18.wav,ɔwowoo mmammarima ne mmammaa kaa ho
1_Mose_5_19.wav,Sɛ wɔka Adam mfeɛ nyinaa bom a
1_Mose_5_20.wav,ɔdii mfeɛ
1_Mose_5_21.wav,"aha nkron aduasa, ansa na ɔwu"
1_Mose_5_22.wav,Set dii mfie ɔha ne enum no
1_Mose_5_23.wav,ɔwoo Enos
1_Mose_5_24.wav,Set woo Enos akyiri no
1_Mose_5_25.wav,"ɔtenaa ase, dii mfie"
1_Mose_5_26.wav,aha nwɔtwe ne nson
1_Mose_5_27.wav,wowoo mmammarima ne mmammaa kaa ho
1_Mose_5_28.wav,Sɛ wɔka Set mfeɛ dodoɔ bom a
1_Mose_5_29.wav,"ɔdii mfie aha nkron ne dumienu, ansa na ɔwu"
1_Mose_5_30.wav,Enos dii mfie aduɔkron no
1_Mose_5_31.wav,ɔwoo Kenan
1_Mose_5_32.wav,Enos woo Kenan akyiri no
1_Mose_5_33.wav,ɔtenaa ase mfie
1_Mose_5_34.wav,aha nwɔtwe
1_Mose_5_35.wav,ne dunum
1_Mose_5_36.wav,wowoo mmammarima ne mmammaa kaa ho
1_Mose_5_37.wav,Sɛ wɔka Enos mfie dodoɔ bom a
1_Mose_5_38.wav,"ɔdii mfie aha nkron ne enum, ansa na ɔwu"
1_Mose_5_39.wav,Kenan dii mfie aduɔson no
1_Mose_5_40.wav,ɔwoo Mahalalel
1_Mose_5_41.wav,Kenan woo Mahalalel akyiri no
1_Mose_5_42.wav,ɔtenaa ase mfie aha nwɔtwe aduanan
1_Mose_5_43.wav,wowoo mmammarima ne mmammaa kaa ho
1_Mose_5_44.wav,Sɛ wɔka Kenan mfeɛ dodoɔ bom a
1_Mose_5_45.wav,ɔdii mfie aha nkron ne edu
1_Mose_5_46.wav,ansa na ɔwu
1_Mose_5_47.wav,Mahalalel dii mfie aduosia enum no
1_Mose_5_48.wav,ɔwoo Yared
1_Mose_5_49.wav, Mahalalel woo Yared akyiri no
1_Mose_5_50.wav,"ɔtenaa ase, dii mfie aha nwɔtwe aduasa"
1_Mose_5_51.wav,wowoo mmammarima ne mmammaa kaa ho
1_Mose_5_52.wav,Sɛ wɔka Mahalalel
1_Mose_5_53.wav,mfie dodoɔ bom a
1_Mose_5_54.wav,ɔdii mfie aha nwɔtwe aduɔkron enum
1_Mose_5_55.wav,ansa na ɔwu
1_Mose_5_56.wav,Yared dii mfie ɔha aduosia mmienu no
1_Mose_5_57.wav,ɔwoo Henok
1_Mose_5_58.wav,Yared woo Henok akyiri no
1_Mose_5_59.wav,ɔtenaa ase mfeɛ aha nwɔtwe
1_Mose_5_60.wav,wowoo mmammarima ne mmammaa kaa ho
1_Mose_5_61.wav,Sɛ wɔka Yared mfie dodoɔ bom a
1_Mose_5_62.wav,ɔdii mfie aha nkron aduosia mmienu
1_Mose_5_63.wav,ansa na ɔwu
1_Mose_5_64.wav,Henok dii mfie aduosia enum no
1_Mose_5_65.wav,ɔwoo Metusela.
1_Mose_5_66.wav,Henok woo Metusela akyiri no
1_Mose_5_67.wav,Henok de ne ho bataa Awurade ho mfie ahasa
1_Mose_5_68.wav,na ɔwowoo mmammarima ne mmammaa kaa ho
1_Mose_5_69.wav,Sɛ wɔka Henok mfeɛ dodoɔ bom a
1_Mose_5_70.wav,ɔdii mfie
1_Mose_5_71.wav,ahasa aduosia enum.
1_Mose_5_72.wav,Henok de ne ho bataa Onyankopɔn afei
1_Mose_5_73.wav,"obi anhunu no bio, ɛfiri sɛ, Onyankopɔn faa no kɔeɛ"
1_Mose_5_74.wav,Metusela dii mfie ɔha aduɔwɔtwe nson no
1_Mose_5_75.wav,ɔwoo Lamek. Metusela woo Lamek akyiri no
1_Mose_5_76.wav,ɔtenaa ase mfie ahanson aduɔwɔtwe mmienu
1_Mose_5_77.wav,wowoo mmammarima ne mmammaa kaa ho
1_Mose_5_78.wav,Sɛ wɔka Metusela mfie dodoɔ bom a
1_Mose_5_79.wav,ɔdii mfie aha nkron aduosia nkron
1_Mose_5_80.wav,ansa na ɔwu.
1_Mose_5_81.wav,Lamek dii mfie ɔha ne aduɔwɔtwe mmienu no
1_Mose_5_82.wav,ɔwoo ɔbabarima
1_Mose_5_83.wav,Ɔtoo no edin Noa
1_Mose_5_84.wav,na ɔkaa sɛ
1_Mose_5_85.wav,ɔno na ɔbɛma yɛanya ahomegyeɛ afiri kuayɛ mu adwumaden wɔ asase a
1_Mose_5_86.wav,Awurade adome no so
1_Mose_5_87.wav,Lamek woo Noa akyiri no
1_Mose_5_88.wav,ɔtenaa ase mfie
1_Mose_5_89.wav,ahanum aduɔkron enum
1_Mose_5_90.wav,wowoo mmammarima ne mmammaa kaa ho
1_Mose_5_91.wav,Sɛ wɔka Lamek mfie dodoɔ bom a
1_Mose_5_92.wav,ɔdii mfie ahanson aduɔson nson
1_Mose_5_93.wav,ansa na ɔwu
1_Mose_5_94.wav,Noa dii mfie ahanum no
1_Mose_5_95.wav,ɔwoo mmammarima baasa a
1_Mose_5_96.wav,"wɔfrɛ wɔn Sem, Ham ne Yafet."
1_Mose_6_1.wav,mose nnwoma ɛdikan ɛti nsia
1_Mose_6_2.wav,Nnipa Ne Bɔne
1_Mose_6_3.wav,Ɛberɛ a nnipa dɔɔso wɔ asase so no
1_Mose_6_4.wav,wɔwoo mmammaa
1_Mose_6_5.wav,Onyankopɔn mmammarima no hunuu sɛ
1_Mose_6_6.wav,onipa mmammaa no ho yɛ fɛ enti
1_Mose_6_7.wav,"deɛ obiara pɛ no no, ɔfaa no wareeɛ"
1_Mose_6_8.wav,Awurade kaa sɛ
1_Mose_6_9.wav,Me honhom ntena
1_Mose_6_10.wav,onipa mu nkɔsi daa
1_Mose_6_11.wav,"ɛfiri sɛ, wɔyɛ ɔhonam"
1_Mose_6_12.wav,na wɔn nkwa nna bɛyɛ mfeɛ ɔha aduonu
1_Mose_6_13.wav,"Saa ɛberɛ no, na nnipa akwabrane wɔ asase no so"
1_Mose_6_14.wav,Ɛberɛ a Onyankopɔn mmammarima yi kɔɔ
1_Mose_6_15.wav,nnipa mmammaa yi ho no
1_Mose_6_16.wav,wɔne wɔn wowoeɛ
1_Mose_6_17.wav,Saa nnipa yi ne kane tete nnipa atitire a
1_Mose_6_18.wav,na wɔyɛ akofoɔ a wɔgyee edin no
1_Mose_6_19.wav,Awurade Onyankopɔn hunuu sɛ adasamma amumuyɛ adɔɔso wɔ asase so
1_Mose_6_20.wav,na nnipa nsusuiɛ nyinaa yɛ bɔne nko a
1_Mose_6_21.wav, Ɛyɛɛ Awurade Onyankopɔn awerɛhoɔ sɛ ɔbɔɔ wɔn bɛtenaa asase so
1_Mose_6_22.wav,Saa bɔne no yɛɛ Awurade Onyankopɔn awerɛhoɔ
1_Mose_6_23.wav,Awurade kaa sɛ
1_Mose_6_24.wav,“Mɛpepa nnipa a mabɔ wɔn no afiri asase so
1_Mose_6_25.wav,mmoa ɛne mmoa a wɔwea asase so
1_Mose_6_26.wav,"ɛne ewiem nnomaa, ɛfiri sɛ,"
1_Mose_6_27.wav,ɛyɛ me ya sɛ mebɔɔ wɔn
1_Mose_6_28.wav,"Nanso, Noa deɛ"
1_Mose_6_29.wav,ɔnyaa adom Awurade anim
1_Mose_6_30.wav,Noa awoɔ ntoatoasoɔ nie
1_Mose_6_31.wav,Na Noa yɛ onipa teneneeni
1_Mose_6_32.wav,a ne ho nni asɛm wɔ
1_Mose_6_33.wav,ne berɛsofoɔ mu
1_Mose_6_34.wav,Ɔyɛɛ Onyankopɔn apɛdeɛ
1_Mose_6_35.wav,Noa woo mmammarima baasa
1_Mose_6_36.wav,na na wɔn din de
1_Mose_6_37.wav,"Sem, Ham ne Yafet."
1_Mose_6_38.wav,Na bɔne ahyɛ asase so ma
1_Mose_6_39.wav,amumuyɛsɛm adɔɔso
1_Mose_6_40.wav,Onyankopɔn hunuu saa bɔne yi nyinaa wɔ asase so
1_Mose_6_41.wav,ɔhunuu awurukasɛm ne amumuyɛsɛm
1_Mose_6_42.wav,afanan nyinaa nso
1_Mose_6_43.wav,"Enti, Onyankopɔn ka kyerɛɛ Noa sɛ"
1_Mose_6_44.wav,Esiane sɛ nnipa ama basabasa aba asase so enti
1_Mose_6_45.wav,mɛsɛe nnipa ne asase a wɔte so no nyinaa
1_Mose_6_46.wav,Fa ɔwawa dua yɛ adaka
1_Mose_6_47.wav,Yɛ adan wɔ Adaka no mu
1_Mose_6_48.wav,na fa ama ka emu ne akyire nyinaa
1_Mose_6_49.wav,Sei na ɛsɛ sɛ woyɛ no
1_Mose_6_50.wav,ma ne tenten nyɛ anammɔn ahanan aduonum
1_Mose_6_51.wav,ne trɛ
1_Mose_6_52.wav,anammɔn aduɔson enum
1_Mose_6_53.wav,na ne ɔsorokɔ nso nyɛ anammɔn
1_Mose_6_54.wav,aduanan enum
1_Mose_6_55.wav, Bɔ adaka no so
1_Mose_6_56.wav,Ma ne ɔsorokɔ nyɛ bɛyɛ sɛ
1_Mose_6_57.wav,nsateakwaa dunwɔtwe
1_Mose_6_58.wav,Fa ɛpono to adaka no nkyɛn
1_Mose_6_59.wav,na yɛ nsamsoɔ mmiɛnsa
1_Mose_6_60.wav,deɛ ɛdikan
1_Mose_6_61.wav,deɛ ɛda ntam
1_Mose_6_62.wav,ne nea ɛwɔ soro
1_Mose_6_63.wav,Tie! Mede nsuyire bɛkata asase so nyinaa
1_Mose_6_64.wav,na mede
1_Mose_6_65.wav,asɛe abɔdeɛ a nkwa wɔ mu
1_Mose_6_66.wav,biribiara a nkwa wɔ mu no
1_Mose_6_67.wav,ne nyinaa bɛwuwu
1_Mose_6_68.wav,"Na wo deɛ, me ne wo bɛyɛ apam"
1_Mose_6_69.wav,na wo
1_Mose_6_70.wav,wo mmammarima
1_Mose_6_71.wav,wo yere
1_Mose_6_72.wav,ne wo mmammarima yerenom nyinaa
1_Mose_6_73.wav,ne wo bɛba Adaka no mu
1_Mose_6_74.wav,Ɛsɛ sɛ mode
1_Mose_6_75.wav,"abɔdeɛ a nkwa wɔ mu nyinaa, mmienu mmienu"
1_Mose_6_76.wav,ɛyɛ onini ne ɔbereɛ
1_Mose_6_77.wav,wo ne wɔn bɛtena adaka no mu nsuyire berɛ no a
1_Mose_6_78.wav,wɔnwuwuo
1_Mose_6_79.wav,Nnomaa ahodoɔ biara mmienu
1_Mose_6_80.wav,mmoa biara mmienu
1_Mose_6_81.wav,ne abɔdeɛ biara a
1_Mose_6_82.wav,ɛwea asase so mmienu bɛba wo nkyɛn
1_Mose_6_83.wav,"na woahwɛ wɔn, na wɔanwuwu"
1_Mose_6_84.wav,"Afei, fa nnuane ahodoɔ a, wɔdie na kora. .”"
1_Mose_6_85.wav,Ɛno na ɛbɛyɛ wo ne wɔn nnuane a mobɛdi
1_Mose_6_86.wav,"Noa yɛɛ biribiara pɛpɛɛpɛ, sɛdeɛ Onyankopɔn ka kyerɛɛ no sɛ ɔnyɛ no"
1_Mose_7_1.wav,mose nnwoma a ɛdikan ɛti nson
1_Mose_7_2.wav,"Afei, Awurade ka kyerɛɛ Noa sɛ"
1_Mose_7_3.wav,“Wo ne wo fiefoɔ nyinaa nkɔ Adaka no mu
1_Mose_7_4.wav,ɛfiri sɛ
1_Mose_7_5.wav,asase so nnipa nyinaa no
1_Mose_7_6.wav,wo na mahunu sɛ woyɛ ɔteneneeni
1_Mose_7_7.wav,"Fa mmoa a wɔn ho te biara, anini nson"
1_Mose_7_8.wav,ne abereɛ nson ka wo ho
1_Mose_7_9.wav,Na fa mmoa biara a wɔn ho nte nso mmienu
1_Mose_7_10.wav,onini ne ɔbereɛ
1_Mose_7_11.wav,Na fa nnomaa biara
1_Mose_7_12.wav,anini nson ne abereɛ
1_Mose_7_13.wav,sɛdeɛ ɛbɛyɛ a
1_Mose_7_14.wav,nsuyire akyiri no
1_Mose_7_15.wav,wɔn ase bɛfɛe
1_Mose_7_16.wav,Nnanson sɛ ɛnnɛ pɛpɛɛpɛ
1_Mose_7_17.wav,mɛma osuo atɔ asase so
1_Mose_7_18.wav,owia ne anadwo adaduanan
1_Mose_7_19.wav,Mɛpepa abɔdeɛ biara a nkwa wɔ mu
1_Mose_7_20.wav,a mabɔ afiri asase so
1_Mose_7_21.wav,Noa dii nsɛm a Awurade ka kyerɛɛ no no nyinaa so
1_Mose_7_22.wav,Ɛberɛ a nsuyire baa asase so no
1_Mose_7_23.wav,na Noa adi mfie
1_Mose_7_24.wav,aha nsia
1_Mose_7_25.wav,Noa ne ne mmammarima ne ne yere
1_Mose_7_26.wav,ne ne nsenom
1_Mose_7_27.wav,mmaa kɔhyɛɛ adaka no mu
1_Mose_7_28.wav,sɛdeɛ ɛbɛyɛ a
1_Mose_7_29.wav,nsuyire no nka wɔn
1_Mose_7_30.wav,Mmoa a wɔn ho te ɛne wɔn a wɔn ho nte
1_Mose_7_31.wav,nnomaa ɛne mmoa a wɔwea fam
1_Mose_7_32.wav,mmienu mmienu
1_Mose_7_33.wav,a wɔyɛ anini ne abereɛ kɔkaa Noa ho wɔ adaka no mu
1_Mose_7_34.wav,sɛdeɛ Onyankopɔn ka kyerɛɛ Noa sɛ ɔnyɛ no
1_Mose_7_35.wav,Na nnanson no akyiri no
1_Mose_7_36.wav,nsuyire no hyɛɛ aseɛ
1_Mose_7_37.wav,Noa dii mfeɛ ahansia no mu no
1_Mose_7_38.wav,bosome a ɛtɔ so mmienu no ɛda a ɛtɔ so dunson no
1_Mose_7_39.wav,nsutire a ɛwɔ asase mu no nyinaa bobɔeɛ
1_Mose_7_40.wav,na ɛsoro mpomma nso buebueeɛ
1_Mose_7_41.wav,Osuo tɔɔ asase so awia ne anadwo adaduanan
1_Mose_7_42.wav,Saa ɛda no ara
1_Mose_7_43.wav,Noa ne ne mmammarima
1_Mose_7_44.wav,"Sem, Ham ne Yafet"
1_Mose_7_45.wav,ne ne yere
1_Mose_7_46.wav,ɛne ne mmammarima baasa no yerenom
1_Mose_7_47.wav,kɔhyɛɛ adaka no mu
1_Mose_7_48.wav,Na wiram mu mmoa ahodoɔ ne
1_Mose_7_49.wav,nyɛmmoa ahodoɔ
1_Mose_7_50.wav,ne aboa biara a ɔnam asase so
1_Mose_7_51.wav,ne anomaa biara
1_Mose_7_52.wav,ne abɔdeɛ biara a ɛwɔ ntaban ka wɔn ho wɔ Adaka no mu
1_Mose_7_53.wav,Abɔdeɛ biara a nkwa wɔ wɔn mu
1_Mose_7_54.wav,mmienu mmienu baa Noa nkyɛn bɛwuraa Adaka no mu
1_Mose_7_55.wav,"Mmoa a wɔwuraa mu no nyinaa, na wɔyɛ anini ne abedeɛ"
1_Mose_7_56.wav,sɛdeɛ Onyankopɔn ka kyerɛɛ Noa no
1_Mose_7_57.wav,"Afei, Awurade kaa"
1_Mose_7_58.wav,"Noa hyɛɛ adaka no mu, too no mu"
1_Mose_7_59.wav,Nsuyire no toaa so adaduanan asase so
1_Mose_7_60.wav,Ɛmaa Adaka no so ma ɛtɛɛ nsuo no ani
1_Mose_7_61.wav,Nsuo no kɔɔ so yirii tɛnn wɔ asase so
1_Mose_7_62.wav,naa Adaka no tɛɛ nsuo no ani
1_Mose_7_63.wav,Nsuo no yirii tɛntɛntɛn wɔ asase so ara kɔsii sɛ
1_Mose_7_64.wav,ɛkataa mmepɔ atentene akɛseɛ
1_Mose_7_65.wav,a ɛwɔ asase so nyinaa so
1_Mose_7_66.wav,Nsuo no yirii ara kɔsii sɛ ɛkataa mmepɔ no so
1_Mose_7_67.wav,ɛboroo so anammɔn aduonu
1_Mose_7_68.wav,Abɔdeɛ biara a nkwa wɔ mu
1_Mose_7_69.wav,a ɛnam asase so te sɛ nnomaa
1_Mose_7_70.wav,ɛwiram mu mmoa
1_Mose_7_71.wav,a wɔwea asase so
1_Mose_7_72.wav,ɛne adasamma
1_Mose_7_73.wav,ase hyeeɛ
1_Mose_7_74.wav,Biribiara a ɛte asase kesee so
1_Mose_7_75.wav,ase hyeeɛ
1_Mose_7_76.wav,Wɔpepaa biribiara a nkwa wɔ mu
1_Mose_7_77.wav,a ɛte asase so no
1_Mose_7_78.wav,Nnipa
1_Mose_7_79.wav,ɛne mmoa
1_Mose_7_80.wav,ne abɔdeɛ a
1_Mose_7_81.wav,wɔnam asase so
1_Mose_7_82.wav,ne ewiem nnomaa nyinaa nso
1_Mose_7_83.wav,wɔpepaa wɔn firii asase so
1_Mose_7_84.wav,Ɛkaa Noa
1_Mose_7_85.wav,ne ho wɔ adaka no mu nko a
1_Mose_7_86.wav,Nsuyire no toaa so asase so nnafua ɔha aduonum.
1_Mose_8_1.wav,mose nnwoma a ɛdikan ɛti nwɔtwe
1_Mose_8_2.wav,"Nanso, Onyankopɔn kaee Noa ne wiram mu mmoa a na wɔne no wɔ adaka no mu no"
1_Mose_8_3.wav,Onyankopɔn maa mframa bɔ faa asase so
1_Mose_8_4.wav, na nsuo no tweeɛ
1_Mose_8_5.wav,Nsutire a ɛwɔ asase ase no mu nsuo no
1_Mose_8_6.wav,a ɛbɔeɛ no gyaee ba
1_Mose_8_7.wav,na ɛsoro mpomma no nso mu totoeɛ
1_Mose_8_8.wav,maa nsuo no gyaee tɔ
1_Mose_8_9.wav,Nsuo no toaa so twe firii asase so
1_Mose_8_10.wav,Nnafua ɔha ne aduonum akyiri no
1_Mose_8_11.wav,na nsuo no atwe koraa
1_Mose_8_12.wav,Bosome a ɛtɔ so nson no ɛda a ɛtɔ so dunson so
1_Mose_8_13.wav,Adaka no kɔtaa Ararat mmepɔ so
1_Mose_8_14.wav,"Nsuo no toaa so, tweeɛ ara kɔsii ɔbosome a ɛtɔ so edu no so"
1_Mose_8_15.wav,Na ɔbosome edu no ɛda a ɛdikan no
1_Mose_8_16.wav,mmepɔ no atifi daa adi
1_Mose_8_17.wav,Adaduanan akyiri no
1_Mose_8_18.wav,Noa buee mpomma a ɔtwa too adaka no ho no
1_Mose_8_19.wav,na ɔsomaa kwaakwaadabi
1_Mose_8_20.wav,ma ɔdii akɔneaba kɔsii sɛ nsuo no nyinaa we firii asase no so
1_Mose_8_21.wav,"Afei, ɔsomaa"
1_Mose_8_22.wav,aborɔnoma sɛ
1_Mose_8_23.wav,ɔnkɔhwɛ sɛ asase no so awo anaa
1_Mose_8_24.wav,"Nanso, aborɔnoma no annya baabi ansi"
1_Mose_8_25.wav,"ɛfiri sɛ, na nsuo no akata asase no so nyinaa"
1_Mose_8_26.wav,"Enti, ɔsane baa Noa nkyɛn"
1_Mose_8_27.wav,maa Noa tenee ne nsa sɔɔ ne mu de no baa Adaka no mu
1_Mose_8_28.wav,Noa twɛn nnanson
1_Mose_8_29.wav,"na ɛno akyiri no, ɔsane somaa"
1_Mose_8_30.wav,aborɔnoma no bio
1_Mose_8_31.wav,Ɛberɛ a aborɔnoma no sane baa ne nkyɛn anwummerɛ no
1_Mose_8_32.wav,na ngo dua
1_Mose_8_33.wav,ahahammono a wate tua nʼano
1_Mose_8_34.wav,Ɛno na ɛmaa Noa hunuu sɛ
1_Mose_8_35.wav,nsuo no atwe afiri asase no so
1_Mose_8_36.wav,Noa twɛnee nnanson bio
1_Mose_8_37.wav,na ɔsane somaa aborɔnoma no
1_Mose_8_38.wav,nanso wansane amma ne nkyɛn bio
1_Mose_8_39.wav,Na ɛbaa sɛ Noa dii mfeɛ ahansia ne baako
1_Mose_8_40.wav,bosome a ɛdi ɛkan no mu ɛda a ɛdi ɛkan no
1_Mose_8_41.wav,na nsuo no atwe afiri asase no so
1_Mose_8_42.wav,"Enti, Noa yii adaka no suhyɛ no"
1_Mose_8_43.wav,na ɔhunuu sɛ
1_Mose_8_44.wav,asase so awo
1_Mose_8_45.wav,Ɔbosome a ɛtɔ so mmienu no ɛda a ɛtɔ so aduonu nson so no
1_Mose_8_46.wav,na asase no so woo koraa
1_Mose_8_47.wav,Onyankopɔn ka kyerɛɛ Noa sɛ
1_Mose_8_48.wav,Wo ne wo yere ne wo mmammarima
1_Mose_8_49.wav,ne wɔn yerenom mfiri adaka no mu mfi
1_Mose_8_50.wav,"Afei, yi abɔdeɛ biara a nkwa wɔ mu"
1_Mose_8_51.wav,"a wɔwɔ wo nkyɛn, a ɛyɛ nnomaa, mmoa"
1_Mose_8_52.wav,ɛne mmoa a wɔnam asase so nyinaa firi adaka no mu sɛdeɛ ɛbɛyɛ a
1_Mose_8_53.wav,wɔn ase bɛdɔre wɔ asase so
1_Mose_8_54.wav,"Enti, Noa ne ne mmammarima ne ne yere"
1_Mose_8_55.wav,ne ne mmammarima yerenom firii adaka no mu
1_Mose_8_56.wav,Mmoa no nyinaa ne abɔdeɛ a wɔnam asase so nyinaa ne nnomaa nyinaa
1_Mose_8_57.wav,ne biribiara a ɛnam asase so ahodoɔ nyinaa firii Adaka no mu
1_Mose_8_58.wav,saa ara mmaako mmaako
1_Mose_8_59.wav,Onyankopɔn Bɔ A Ɔhyɛɛ Noa
1_Mose_8_60.wav,"Afei, Noa sii afɔrebukyia maa Awurade"
1_Mose_8_61.wav,Ɔfaa mmoa ne nnomaa a
1_Mose_8_62.wav,"wɔn ho te, de bɔɔ ɔhyeɛ afɔdeɛ wɔ afɔrebukyia no so"
1_Mose_8_63.wav,Awurade tee afɔdeɛ no a Noa bɔeɛ no hwam a ɛyɛ no
1_Mose_8_64.wav,ɔkaa wɔ nʼakoma mu sɛ
1_Mose_8_65.wav,Ɛwom sɛ bɔne ahyɛ onipa akoma ma firi mmɔfraase deɛ
1_Mose_8_66.wav,nanso merenni onipa akyiri nnome asase bio
1_Mose_8_67.wav,Na me nsɛe
1_Mose_8_68.wav,abɔdeɛ a nkwa wɔ mu bio sɛdeɛ mayɛ yi
1_Mose_8_69.wav,Mmerɛ dodoɔ a asase da so wɔ hɔ yi
1_Mose_8_70.wav,oguo ne otwa
1_Mose_8_71.wav,awɔ ne ahuhuro
1_Mose_8_72.wav,asusɔ ne ɔpɛ
1_Mose_8_73.wav,owia ne anadwo rentwam da
1_Mose_9_1.wav,mose nnwoma a ɛdikan ɛtire nkron
1_Mose_9_2.wav,Apam A Onyankopɔn Ne Noa Yɛeɛ
1_Mose_9_3.wav,"Afei, Onyankopɔn hyiraa Noa ne ne mmammarima no ka kyerɛɛ wɔn sɛ"
1_Mose_9_4.wav,Monwo
1_Mose_9_5.wav,na monyɛ bebree nhyɛ asase so ma
1_Mose_9_6.wav,Mo ho hu ne mo ho suro bɛtɔ mmoa a wɔwɔ asase so nyinaa
1_Mose_9_7.wav,ne ewiem nnomaa nyinaa
1_Mose_9_8.wav,ne abɔdeɛ biara a wɔnam asase so
1_Mose_9_9.wav,ne nsuo mu mpataa nyinaa so
1_Mose_9_10.wav, Wɔn nyinaa hyɛ mo nsa
1_Mose_9_11.wav,Biribiara a nkwa wɔ mu
1_Mose_9_12.wav,na ɛkeka ne ho no bɛyɛ mo aduane
1_Mose_9_13.wav,Sɛdeɛ mede nhahammono hyɛɛ mo nsa no
1_Mose_9_14.wav,"afei deɛ, mede biribiara ma mo"
1_Mose_9_15.wav,"Nanso, ɛnsɛ sɛ mowe aboa a wɔntwaa ne mene"
1_Mose_9_16.wav,ɛmmaa ne mogya no nguiɛ no ɛnam
1_Mose_9_17.wav,Wo nkwa deɛ
1_Mose_9_18.wav,deɛ ɛbɛyɛ biara
1_Mose_9_19.wav,mɛbisa ho akontabuo
1_Mose_9_20.wav,Onipa a ɔkum ne yɔnko onipa no
1_Mose_9_21.wav,mɛbisa no ho asɛm
1_Mose_9_22.wav,"Mpo, aboa biara a ɔbɛkum onipa no"
1_Mose_9_23.wav,mewɔ saa aboa no nso asɛmmisa
1_Mose_9_24.wav,Mɛbisa onipa kra ho asɛm
1_Mose_9_25.wav,Obiara a ɔhwie onipa mogya guo no
1_Mose_9_26.wav,onipa so
1_Mose_9_27.wav,na wɔnam bɛhwie ɔno nso mogya aguo
1_Mose_9_28.wav,ɛfiri sɛ
1_Mose_9_29.wav,Onyankopɔn no ara sɛso na ɔbɔɔ onipa
1_Mose_9_30.wav,"Mo deɛ, monwo"
1_Mose_9_31.wav,na monyɛ bebree
1_Mose_9_32.wav,Mo ase
1_Mose_9_33.wav,mfɛe asase so
1_Mose_9_34.wav,na monnɔɔso
1_Mose_9_35.wav,"Afei, Onyankopɔn ka kyerɛɛ Noa ne ne mmammarima a wɔka ne ho no sɛ"
1_Mose_9_36.wav,Ɛnnɛ
1_Mose_9_37.wav, me ne mo ne
1_Mose_9_38.wav,mo asefoɔ a
1_Mose_9_39.wav,wɔbɛwo wɔn no
1_Mose_9_40.wav,ne abɔdeɛ biara a nkwa wɔ mu
1_Mose_9_41.wav,a na wɔwɔ mo nkyɛn wɔ adaka no mu
1_Mose_9_42.wav,yɛ apam
1_Mose_9_43.wav,nnomaa
1_Mose_9_44.wav,nyɛmmoa
1_Mose_9_45.wav,ne wiram mmoa a
1_Mose_9_46.wav,wɔne mo firi adaka no mu no
1_Mose_9_47.wav,ɛbaeɛ nyinaa
1_Mose_9_48.wav,ne abɔdeɛ biara a nkwa wɔ mu a
1_Mose_9_49.wav,wɔwɔ asase so
1_Mose_9_50.wav,Me ne mo yɛ mʼapam sɛ
1_Mose_9_51.wav,Meremfa nsuyire
1_Mose_9_52.wav,nsɛe abɔdeɛ biara a nkwa wɔ mu a ɛwɔ asase so
1_Mose_9_53.wav,Saa ara nso na meremfa nsuyire nsɛe asase bio da
1_Mose_9_54.wav,Na Onyankopɔn kaa sɛ
1_Mose_9_55.wav,"Yei ne apam a me, Onyankopɔn"
1_Mose_9_56.wav,ne mo ne abɔdeɛ a nkwa wɔ mu biara a wɔka mo ho
1_Mose_9_57.wav,no ne nkyirimma nyinaa
1_Mose_9_58.wav,reyɛ no ho nsɛnkyerɛnneɛ
1_Mose_9_59.wav,Mato me nyankontɔn wɔ omununkum mu
1_Mose_9_60.wav,Ɛno na ɛbɛyɛ apam a ɛbɛda me ne asase ntam
1_Mose_9_61.wav,Ɛberɛ biara a mede
1_Mose_9_62.wav,omununkum
1_Mose_9_63.wav,bɛba asase ani
1_Mose_9_64.wav,na sɛ nyankontɔn pue wɔ omununkum no mu a
1_Mose_9_65.wav,mɛkae mʼapam a ɛda me ne mo
1_Mose_9_66.wav,ɛne abɔdeɛ
1_Mose_9_67.wav,a nkwa wɔ mu no
1_Mose_9_68.wav,ahodoɔ no nyinaa ntam
1_Mose_9_69.wav,Nsuyire a
1_Mose_9_70.wav,ɛbɛsɛe abɔdeɛ a nkwa wɔ mu no nyinaa remma da biara da bio
1_Mose_9_71.wav,Ɛberɛ biara a nyankontɔn bɛto wɔ omununkum mu no
1_Mose_9_72.wav,mɛhunu
1_Mose_9_73.wav,"na makae apam a ɛwɔ hɔ daa a ɛda me, Onyankopɔn"
1_Mose_9_74.wav,ɛne abɔdeɛ a nkwa wɔ mu ahodoɔ nyinaa
